# Crack ledger, grouped by batch. See hashes/overrides/README.md.
#: game-entity-sweep	GameEntity sweep leftovers; its class half merged as CommunityDragon/Data#35
#: pre-ledger-backlog	Predates the ledger; dates from git blame, method not recoverable
#: season16-modes-ui	16.9-16.14 exes + dumps: Monarch/Battlegrounds/TFT, ClientState, keybinds, Params*
#: vfx-driver-graph	IVfxBaseDriver graph; 16.13 exe MetaClass_register table, FNV-1a exact, no attested strings
#: gameplay-texture	A map-sized RGBA render target the game paints into during a match, one gameplay layer per texture channel. The engine spells the subsystem out: shader macros GAMEPLAY_TEXTURE / GAMEPLAY_TEXTURE_VS, a GameplayTextureDataStream, and ASSETS/Shaders/HLSL/GameplayTexture/PS_GAMEPLAY_TEXTURE.ps. Registration order pins each name to its slot, and the Sampler entries are handed straight to Material::AppendSamplerValue. Present in 16.15, no authored data yet.
#: map-graphics-unproven	Two map graphics finds where the hash is the only real evidence. Registration order narrows MapAntiAliasing to a MapA* name and its two U8 fields fit, but nothing in the client ever reads the class, so there is no behaviour to check the string against. RenderTargetSize is a U32 defaulting to 4096 on a class that is itself still unnamed. Plausible, not established - do not send upstream.
#: meta-delta-16.14	16.14 dump (7949266) delta vs 16.13: family templates (VfxPhysics<X>Modifier, <X>RigPoseModifierData, VfxEmission<X>) plus a Start/End shared-prefix pairing proof on DynamicsChainProperties; every hash re-checked for a mov edx,<hash> registrar site in the installed 16.15 client.
#: meta-delta-16.14-unproven	Same 16.14 sweep, names NOT established: WardSkin collides on 0x75895412 with HideRarity so the hash cannot choose between them; PropertyTraits names an empty interface with no structure to corroborate against; CollisionForce has no sibling or numeric support and is gone by 16.15. DO NOT submit upstream.
#: propertyloadable-ui	PropertyLoadable's UI tree. Names pinned by their slot in the client's registration order; UiComponent also shows up in shipped paths.

hash	table	name	batch	cracked	status	pr
ea0b5c3b	binfields	initialScale	vfx-driver-graph	2026-07-28	pending	-
11b9a054	binfields	initialVelocity	vfx-driver-graph	2026-07-28	pending	-
b6c2c9a1	binfields	introDuration	vfx-driver-graph	2026-07-28	pending	-
44780383	binfields	isUniform	vfx-driver-graph	2026-07-28	pending	-
b8314653	binfields	jointMask	vfx-driver-graph	2026-07-28	pending	-
56280f9b	binfields	keyedDrag	vfx-driver-graph	2026-07-28	pending	-
5546f441	binfields	keyedParameters	vfx-driver-graph	2026-07-28	pending	-
b4bc0449	binfields	keyedScale	vfx-driver-graph	2026-07-28	pending	-
9dac718c	binfields	laser	vfx-driver-graph	2026-07-28	pending	-
124aec70	binfields	left	vfx-driver-graph	2026-07-28	pending	-
986002d8	binfields	lifetimeBehavior	vfx-driver-graph	2026-07-28	pending	-
37885f1c	binfields	localAcceleration	vfx-driver-graph	2026-07-28	pending	-
bfc92e63	binfields	logicDriver	vfx-driver-graph	2026-07-28	pending	-
b0585aea	binfields	loopDelay	vfx-driver-graph	2026-07-28	pending	-
4f516a81	binfields	low	vfx-driver-graph	2026-07-28	pending	-
1f14dbe7	binfields	materialContainer	vfx-driver-graph	2026-07-28	pending	-
a100bebc	binfields	mesh	vfx-driver-graph	2026-07-28	pending	-
904416d1	binfields	noise	vfx-driver-graph	2026-07-28	pending	-
d6b1e82e	binfields	noiseVector	vfx-driver-graph	2026-07-28	pending	-
d69a87d8	binfields	outroDuration	vfx-driver-graph	2026-07-28	pending	-
4e0e3632	binfields	param	vfx-driver-graph	2026-07-28	pending	-
7471eac6	binfields	remap	vfx-driver-graph	2026-07-28	pending	-
46f9077c	binfields	rgb	vfx-driver-graph	2026-07-28	pending	-
42b4cb29	binfields	ribbon	vfx-driver-graph	2026-07-28	pending	-
78e32de5	binfields	right	vfx-driver-graph	2026-07-28	pending	-
1d59898a	binfields	scaleFactor	vfx-driver-graph	2026-07-28	pending	-
11c2662d	binfields	select	vfx-driver-graph	2026-07-28	pending	-
a8d060cb	binfields	shapeCenter	vfx-driver-graph	2026-07-28	pending	-
d9ee6a8f	binfields	shareRandom	vfx-driver-graph	2026-07-28	pending	-
78c1a5ee	binfields	skeletonData	vfx-driver-graph	2026-07-28	pending	-
efd909e8	binfields	spawnDuration	vfx-driver-graph	2026-07-28	pending	-
93e05f71	binfields	switch	vfx-driver-graph	2026-07-28	pending	-
5d3c9be4	binfields	time	vfx-driver-graph	2026-07-28	pending	-
42454824	binfields	to	vfx-driver-graph	2026-07-28	pending	-
4db211e5	binfields	true	vfx-driver-graph	2026-07-28	pending	-
e60c4bed	binfields	uniformDistribution	vfx-driver-graph	2026-07-28	pending	-
0b248040	binfields	uvAnimation	vfx-driver-graph	2026-07-28	pending	-
26188390	binfields	vector2	vfx-driver-graph	2026-07-28	pending	-
e7302df4	binfields	vector2Input	vfx-driver-graph	2026-07-28	pending	-
27188523	binfields	vector3	vfx-driver-graph	2026-07-28	pending	-
49376201	binfields	vector3Input	vfx-driver-graph	2026-07-28	pending	-
ba5a69aa	binfields	vector3Property	vfx-driver-graph	2026-07-28	pending	-
2c188d02	binfields	vector4	vfx-driver-graph	2026-07-28	pending	-
bb2a70a6	binfields	vector4Input	vfx-driver-graph	2026-07-28	pending	-
c050e5f7	binfields	vector4Property	vfx-driver-graph	2026-07-28	pending	-
ad790f5d	binfields	velocityThreshold	vfx-driver-graph	2026-07-28	pending	-
f20c3f36	binfields	w	vfx-driver-graph	2026-07-28	pending	-
a99b42a4	binfields	worldVelocity	vfx-driver-graph	2026-07-28	pending	-
fd0c5087	binfields	x	vfx-driver-graph	2026-07-28	pending	-
fc0c4ef4	binfields	y	vfx-driver-graph	2026-07-28	pending	-
ff0c53ad	binfields	z	vfx-driver-graph	2026-07-28	pending	-
5a68002e	binfields	zw	vfx-driver-graph	2026-07-28	pending	-

# gameplay-texture
ed892164	binfields	GameplayTexture	gameplay-texture	2026-07-29	pending	-
ff5060b7	bintypes	GameplayTextureChannel	gameplay-texture	2026-07-29	pending	-
8d65d994	bintypes	GameplayTextureSampler	gameplay-texture	2026-07-29	pending	-
d59587e0	bintypes	MapGameplayTexture	gameplay-texture	2026-07-29	pending	-
bc3b7fdc	binfields	ShaderParameterOverrides	gameplay-texture	2026-07-29	pending	-

# map-graphics-unproven
a8efd56d	bintypes	MapAntiAliasing	map-graphics-unproven	2026-07-29	pending	-
8536b021	binfields	RenderTargetSize	map-graphics-unproven	2026-07-29	pending	-

# meta-delta-16.14
7be73b55	binfields	AbilityDescription	meta-delta-16.14	2026-07-29	pending	-
4680aae9	binfields	AbilityInfo	meta-delta-16.14	2026-07-29	pending	-
95037aaa	binfields	BindingInstances	meta-delta-16.14	2026-07-29	pending	-
35a4393b	binfields	BoxSize	meta-delta-16.14	2026-07-29	pending	-
99380614	binfields	Curve	meta-delta-16.14	2026-07-29	pending	-
ae9e3c26	bintypes	CurveFloat	meta-delta-16.14	2026-07-29	pending	-
311ef6d4	bintypes	CurveScaledFloat	meta-delta-16.14	2026-07-29	pending	-
3965005a	binfields	DampingEnd	meta-delta-16.14	2026-07-29	pending	-
9ccb16cf	binfields	DampingStart	meta-delta-16.14	2026-07-29	pending	-
408a4521	bintypes	DynamicsChainProperties	meta-delta-16.14	2026-07-29	pending	-
09188776	bintypes	DynamicsChainRigPoseModifierData	meta-delta-16.14	2026-07-29	pending	-
339ecf91	bintypes	DynamicsJointTreeData	meta-delta-16.14	2026-07-29	pending	-
66cbd003	bintypes	EndEventBlock	meta-delta-16.14	2026-07-29	pending	-
0e80eddb	binfields	FillMode	meta-delta-16.14	2026-07-29	pending	-
7c9bcfd5	binfields	InterpModes	meta-delta-16.14	2026-07-29	pending	-
e6147387	bintypes	JointOrientationRigPoseModifierData	meta-delta-16.14	2026-07-29	pending	-
ac1dcf05	binfields	JointRadius	meta-delta-16.14	2026-07-29	pending	-
8d6db3ea	binfields	JointRadiusEnd	meta-delta-16.14	2026-07-29	pending	-
4c1ddc1f	binfields	JointRadiusStart	meta-delta-16.14	2026-07-29	pending	-
276c3fc7	binfields	LeashShape	meta-delta-16.14	2026-07-29	pending	-
cfd1d6cf	binfields	LimitAngle	meta-delta-16.14	2026-07-29	pending	-
b519cb5c	binfields	LimitAngleEnd	meta-delta-16.14	2026-07-29	pending	-
65887d65	binfields	LimitAngleStart	meta-delta-16.14	2026-07-29	pending	-
cda5dc7f	binfields	PortraitMaterial	meta-delta-16.14	2026-07-29	pending	-
9e0306ba	binfields	PortraitOverlay	meta-delta-16.14	2026-07-29	pending	-
834f3ed8	binfields	SourceVariable	meta-delta-16.14	2026-07-29	pending	-
6962a32b	binfields	StiffnessEnd	meta-delta-16.14	2026-07-29	pending	-
cf47a91e	binfields	StiffnessStart	meta-delta-16.14	2026-07-29	pending	-
d32ade2a	binfields	Stretch	meta-delta-16.14	2026-07-29	pending	-
5b921cd7	binfields	StretchEnd	meta-delta-16.14	2026-07-29	pending	-
0b633052	binfields	StretchStart	meta-delta-16.14	2026-07-29	pending	-
1eb28c44	binfields	StrikeThrough	meta-delta-16.14	2026-07-29	pending	-
cd25febc	bintypes	TooltipInstanceSpec	meta-delta-16.14	2026-07-29	pending	-
0c71253f	binfields	UseCurve	meta-delta-16.14	2026-07-29	pending	-
7d425097	binfields	VariableDefaults	meta-delta-16.14	2026-07-29	pending	-
4a3e3da9	bintypes	VfxEmissionBox	meta-delta-16.14	2026-07-29	pending	-
94ef68f9	bintypes	VfxPhysicsAccelerationModifier	meta-delta-16.14	2026-07-29	pending	-
ed8cff9f	bintypes	VfxPhysicsFollowTerrainModifier	meta-delta-16.14	2026-07-29	pending	-
d240e044	bintypes	VfxPhysicsGroundCollisionModifier	meta-delta-16.14	2026-07-29	pending	-
d4c2cd54	bintypes	VfxPhysicsWorldSpaceTranslationModifier	meta-delta-16.14	2026-07-29	pending	-

# meta-delta-16.14-unproven
2de6fb1a	binfields	CollisionForce	meta-delta-16.14-unproven	2026-07-29	pending	-
2761403d	bintypes	PropertyTraits	meta-delta-16.14-unproven	2026-07-29	pending	-
75895412	bintypes	WardSkin	meta-delta-16.14-unproven	2026-07-29	pending	-

# propertyloadable-ui
e75836d4	bintypes	GameEntityTemplateLocatorPreview	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
de5dac9e	bintypes	GameEntityTemplateProxyLink	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
c7a79d2b	bintypes	GameScreenContainerBase	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
65c802be	bintypes	IGameScreenNode	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
7ec8e5ed	bintypes	UiBehavior	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
174c7096	bintypes	UiComponent	propertyloadable-ui	2026-07-29	submitted	https://github.com/CommunityDragon/Data/pull/36
